,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,순이익증가율,직원증감률,자산대비_장기금융부채비율,자산대비_장기금융부채비율_증가율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,배당금축소_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,재무적범주전략(FIN)변수,배당금지급_여부,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,CL지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
657,(주)이글루코퍼레이션,067920,2013.0,0,-1.06,21920.4,-210.04,0.0,0.37,0.26,0.31,0.46,0.33,5.26,0.0,101.36,0.3,-0.39,-0.02,40.69,-0.37,-0.99,5.65,5.75,1092.73,74.88,1.85,298.15,65.47,34.53,1130.21,239.42,19.89,2306.94,644.52,43.61,18.91,28.89,0.85,1.27,14.39,2.54,10.23,1.15,50.19,2.9,3.4,6.78,0.88,42.54,0.84,108.48,18175.0,0.0,-70.43139822493816,0.0,0.44,0.0,65.47457208181426,0.0,2.8210178537391193,-0.3010536879076769,16258.0,-0.8399232604931917,14.906303236797275,-94.67423628007569,28.054298642533936,0.0,0,1,0,28.054298642533936,-106.1541863207547,0.0,1,1,0,0,0,1,1,1,0.0,42383.0,-300683641215.9795,1.6435971851249125,842403820.8274062,100694202585.51761,0.5350742447516641,4,7679.0,-0.0001110709566968,-80285.0,-0.0015217174420946
658,도이치모터스(주),067990,2013.0,0,0.73,39805.95,3293.09,8.43,-0.29,1.65,-0.74,-2.6,-0.93,-9.53,91.57,99.41,-0.65,0.75,1.17,5.95,0.75,2.57,3.26,3.75,320.54,33.08,38.2,71.04,26.34,73.66,392.33,52.54,5.08,14.54,17.79,-29.88,52.96,201.09,2.54,9.9,39.44,3.42,106.21,12.56,16.05,22.58,4.91,6.52,2.7,51.2,0.0,0.0,24010.0,58.0,82.74760383386581,31.0,0.98,6310.0,26.33709894313719,3.0633001111720644,49.21836515893484,14.216351759275527,137852.0,59.599317486467406,10.708015049595257,-133.33333333333331,1.183431952662722,0.030633001111720643,0,1,0,1.183431952662722,-48.01279752875307,0.0,0,0,1,0,0,1,1,0,0.0,54251.0,-43786824523.219765,0.0393510377629749,13523630131.839052,31382612182.705727,-0.8289067574802557,0,312719.0,0.0027995926193556,-110697.0,-0.0005952765998131
659,(주)팬엔터테인먼트,068050,2013.0,0,-0.17,1986.09,773.9,9.42,-8.61,0.04,-3.44,-5.55,-3.74,-50.26,90.58,100.62,-2.91,2.85,-2.3,9.96,2.76,2.84,4.73,4.56,803.72,22.93,4.73,29.76,61.24,38.76,903.72,167.27,13.66,546.55,66.09,9.22,30.03,49.04,0.4,0.67,6.06,0.99,64.2,1.67,11.95,7.19,0.55,0.63,0.88,25.06,0.0,0.0,9996.0,0.0,112.59594408984405,0.0,0.2,15478.0,61.23623477038426,22.665768509840674,1.0401716357179849,-0.5930284139992061,52626.0,5.833670783559425,-28.128313891834573,-1855.639097744361,-5.714285714285714,0.22665768509840675,0,0,0,-5.714285714285714,-8.18758408610417,0.0,0,0,0,1,0,0,1,0,0.10686271542561686,41817.0,-22874558190.890152,1.6435971851249125,1287283269.546229,407447177588.0403,-0.47923878950338206,1,-65226.0,-0.0011002545553335,4243.0,0.000157699429455
660,(주)케이엔씨글로벌,068150,2012.0,0,0.54,3353.33,1158.52,34.64,-11.43,2.73,-5.23,-9.33,-5.96,-10.93,65.36,96.48,-7.17,7.16,-1.95,15.82,6.18,7.45,12.09,12.09,50.56,36.18,2.05,56.69,56.01,43.99,117.14,90.55,4.07,1562.82,680.01,-3.77,32.28,57.64,0.46,0.82,0.96,1.04,9.05,1.29,61.57,3.94,0.72,0.98,0.6,-8.44,0.0,0.0,-2106.0,0.0,73.17578454691936,0.0,5.89,802.0,56.00735190159762,2.267778877421179,18.798078538076524,-0.9380975143403442,22570.0,10.789797516500727,79.36796180154674,109.7616345062429,-26.190476190476193,0.022677788774211793,0,1,1,-26.190476190476193,-79.60435708025541,0.0,0,0,0,0,0,1,0,0,0.007898897145905737,19808.0,-20646686826.05842,5.213873330720277,418634246.07230085,428098114525.8941,-0.07057949418144503,0,0.0,0.0,-400.0,-2.5892922105303115e-06
661,에스케이렌터카(주),068400,2018.0,1,0.76,339157.89,28344.66,59.85,0.51,1.85,0.28,1.54,0.28,34.23,21.19,96.65,-4.34,4.34,2.65,5.03,4.25,2.99,3.56,3.47,2139.4,8.23,8.07,16.55,21.05,78.95,2230.08,39.35,3.92,581.02,379.38,-42.54,68.51,325.47,0.55,2.65,58.93,0.69,22.19,7.52,83.48,15.11,0.59,0.63,0.93,69.98,0.0,0.0,174066.0,0.0,167.36610852145503,0.0,5.43,330651.0,21.050043086952112,28.18346944150616,-3.2137539031402493,-3.133018000187947,1076652.0,2.082480789342063,2.474539272730128,-64.9318859088974,-3.2171581769436997,0.2818346944150616,0,1,0,-3.2171581769436997,-240.3246544519447,0.0,0,0,1,1,0,1,1,0,0.07242663145275514,246961.0,-276891118504.4309,2.9961164230428468,3519823833.3823967,34646539160.05162,-3.045861062368362,4,325106.0,-0.0004166763254025,111115.0,-9.11036078974342e-05
662,(주)셀트리온제약,068760,2015.0,0,0.95,28763.74,5265.25,59.85,9.01,1.78,1.53,2.99,1.75,67.77,35.92,96.48,-7.05,7.05,2.73,24.96,7.0,2.46,3.1,3.48,2165.65,32.0,49.38,47.05,50.61,49.39,2265.15,132.77,8.62,58.04,3.03,7.9,46.26,91.4,0.17,0.33,7.52,0.35,48.19,1.02,1.0,1.81,0.26,0.42,0.29,12.45,0.13,0.0,-14414.0,0.0,27.183612732218837,0.0,1.03,114089.0,45.48021529991581,26.98083490204611,2.842411197451145,11.748929227003876,273502.0,-10.312182291326613,11.968116984298215,-359.1071732833532,20.402298850574713,0.2698083490204611,0,0,0,20.402298850574713,10.159983844548657,0.0,0,0,0,1,0,0,1,0,0.022515157720875128,192315.0,-16403138330.061716,-0.947472877343674,1810572020.2227511,759944160783.57,-0.221155417036197,0,-1068218.0,-0.0074499798025283,160705.0,0.0015080632677845
663,(주)디엠에스,068790,2012.0,0,-1.23,-13308.0,9144.6,18.81,-47.79,-3.4,-12.98,-32.88,-16.22,-447.41,81.19,113.44,-10.0,10.0,-10.26,19.38,6.54,4.56,8.25,6.44,1139.7,41.42,6.59,70.72,40.79,59.21,1133.21,93.56,13.68,116.02,197.29,-2.85,42.79,104.92,0.27,0.67,9.2,0.46,7.55,0.63,8.22,3.69,0.51,1.0,0.31,59.58,0.0,0.0,60646.0,271.0,-42.5997930886039,0.0,0.41,41887.0,40.78770229288893,14.839653657568801,-27.891048714876572,-23.5543304801973,165339.0,-27.091091015021405,-59.52950973248673,673.7829704372455,-42.04545454545455,0.14839653657568802,0,1,1,-42.04545454545455,-51.521998212334886,0.0,1,0,0,1,0,1,1,0,0.1298312850122125,115129.0,-45364590609.14732,5.164150771386816,-13611524111.594944,1706169811901.5078,-0.867598357647748,2,-4704.0,-1.770088729508005e-05,12543.0,-0.0002337858810011
664,(주)셀피글로벌,068940,2014.0,0,-9.29,4054.96,-290.38,12.95,-6.54,-3.99,-4.17,-5.64,-4.55,-26.53,87.05,108.3,1.77,-1.15,-4.9,16.92,-1.04,-2.81,3.68,3.74,353.18,65.56,31.48,190.37,72.86,27.14,453.18,327.3,44.86,37.33,16.15,45.53,15.84,21.74,0.64,0.86,4.05,2.45,26.94,1.28,3.47,7.7,2.01,3.31,0.72,57.51,0.0,0.0,16841.0,0.0,-59.07280303958819,0.0,0.0,1000.0,72.86322031713291,2.5783163594173004,-4.373875095539831,-7.459295721317682,13357.0,-7.103645508037211,-24.920545341135238,-464.3171806167401,-0.9090909090909091,0.025783163594173004,0,1,0,-0.9090909090909091,-78.54398382204246,1.0,1,0,0,0,0,1,1,0,0.0,28260.0,-117636175099.64278,-2.3968510558758984,2186721669.1674085,366002434943.51056,0.24486214098144643,3,-112478.0,-0.0020653737496807,-50339.0,-0.0002985880221508
665,(주)코스온,069110,2012.0,0,0.83,483.52,77.74,3.6,0.92,1.3,1.69,2.47,1.7,2.67,96.4,99.5,-0.18,0.4,2.41,0.85,0.4,2.3,2.55,4.51,17.71,96.93,23.57,521.68,60.96,39.04,112.33,1073.55,351.48,18.07,5.06,94.36,37.38,61.32,1.84,2.69,2.91,5.79,27.92,2.84,6.88,9.94,20.95,23.76,1.81,3.03,0.0,0.0,229.0,0.0,-76.65302468346336,0.0,0.09,4498.0,60.96243753022731,28.691713975888245,-7.950208443426693,-57.26800465551991,6205.0,8.058294042006,54.04533291358413,239.62264150943398,-11.11111111111111,0.28691713975888244,1,1,0,-11.11111111111111,-225.45454545454544,0.0,1,0,0,1,0,1,1,0,0.0,10834.0,-301567464075.2881,5.164150771386816,-10906997510.285843,335962097520.12756,0.10711563787075735,1,-113.0,-1.1602176457921724e-06,73628.0,0.001044448130637
666,(주)누리플랜,069140,2012.0,0,-2.1,5553.64,496.15,18.59,-2.57,-2.59,-2.09,-4.17,-2.17,-53.82,81.41,103.99,-1.1,1.1,-1.19,12.6,1.04,1.79,5.01,5.49,1216.75,62.48,9.55,166.5,49.74,50.26,1277.29,195.41,7.98,231.58,101.06,30.5,30.91,62.15,0.81,1.62,20.93,1.63,12.78,1.41,14.3,4.11,2.21,2.9,0.79,62.87,0.0,0.0,18849.0,0.0,-48.59947093871295,0.0,0.0,8665.0,49.737397801721805,15.638818199866442,-0.5456732063685807,3.675796094876163,20791.0,-2.2315251711782027,-24.155678148546826,-135.34430225472275,-15.0,0.15638818199866442,1,0,0,-15.0,497.6484420928865,0.0,1,1,0,1,0,0,1,0,0.0,27558.0,-32862861255.4995,5.164150771386816,-2903748624.619389,172084216928.29498,0.22820779150704149,1,28995.0,0.0006889870444293,36.0,2.101855572243477e-05
667,(주)유아이디,069330,2015.0,0,-3.02,8445.14,226.42,13.64,-13.71,-1.91,-4.14,-5.74,-4.4,-49.29,86.36,107.88,-1.88,1.06,-3.82,31.48,0.97,1.15,2.89,3.14,780.72,30.25,1.49,43.38,69.42,30.58,817.8,99.14,1.67,581.73,94.48,-0.26,27.52,39.64,0.3,0.42,3.59,1.08,58.13,1.06,57.82,9.72,0.42,0.47,0.55,68.76,0.0,0.0,34203.0,0.0,93.63600317208565,174.0,0.64,42.0,69.42159383033419,0.05998286203941731,-2.0562316407889214,-5.072401123838341,48835.0,-9.072373220598964,-54.21818415582745,-181.57015590200444,-23.369565217391305,0.000599828620394173,0,1,1,-23.369565217391305,-49.32576955268297,0.0,0,1,0,0,0,1,1,0,0.0007114319805757767,48609.0,-7437487284.109358,-0.947472877343674,-3944772924.5074453,501574309768.6499,-0.006006666600455127,1,0.0,0.0,-13714.0,-0.0001017711714476
668,(주)대호에이엘,069460,2012.0,0,0.82,24570.4,4805.33,7.95,1.56,3.75,1.7,6.42,1.82,17.32,92.05,97.02,-3.18,3.18,5.16,7.59,3.16,4.71,5.54,6.1,156.53,58.57,51.2,141.37,22.26,77.74,235.9,97.06,15.82,57.57,3.35,-1.77,69.22,311.0,1.09,4.12,11.13,1.48,111.17,3.73,3.73,5.28,2.62,3.15,0.97,42.62,0.0,0.0,6935.0,0.0,-31.576952671895995,0.0,0.16,17528.0,22.255832551023957,12.188727791106011,7.85644641116028,7.084333182004886,59578.0,-20.612675182934392,-15.788299841648639,-47.4390516662939,3.5294117647058822,0.12188727791106012,0,1,0,3.5294117647058822,-70.83118755793593,0.0,1,0,0,1,0,1,1,0,0.0811996390588577,32005.0,-132794143328.56969,5.164150771386816,-1275776225.2971919,48893455548.54537,-0.4305709931159417,1,-2760.0,-6.90604260705522e-06,27740.0,0.0002614722111101
669,(주)라이트론,069540,2015.0,1,-24.34,7268.44,-115.61,6.73,-14.77,-9.56,-8.76,-11.57,-9.33,-138.53,93.27,116.99,0.39,-0.39,-8.99,29.28,-0.33,-0.95,2.85,2.46,1069.62,66.5,46.26,198.48,78.35,21.65,1134.94,608.91,80.28,35.67,5.32,55.58,10.81,13.79,0.59,0.78,9.4,2.45,14.34,1.56,1.93,6.72,1.9,2.44,0.7,50.14,0.0,0.0,21745.0,0.0,-63.15448791714614,0.0,0.11,1867.0,78.3532797070172,4.069932204128791,-15.429003355333506,-5.5945730247406225,15369.0,-9.896969241182221,-42.57084824451107,-236.04218362282882,-9.45945945945946,0.04069932204128791,1,1,0,-9.45945945945946,-39.52896244430299,0.0,1,0,1,0,0,1,1,0,0.04649761633643337,35943.0,-112592669754.80186,-0.947472877343674,4657510952.097137,786871291012.9241,0.6807489354805892,3,-478.0,-9.451381265496672e-07,95617.0,0.0025943977285511
670,디에스알제강(주),069730,2012.0,1,-0.48,21706.85,2947.65,9.17,0.73,-0.69,0.61,1.23,0.75,17.17,90.83,100.84,-1.45,1.74,2.07,4.55,1.68,2.89,3.97,3.9,1292.79,40.31,48.96,67.52,50.07,49.93,1392.79,104.01,1.53,99.18,25.62,1.56,37.54,74.97,0.84,1.69,23.48,1.66,17.93,4.03,4.16,4.38,1.41,2.04,1.08,84.04,0.43,34.94,88695.0,0.0,0.2271946076910824,35.0,0.29,15980.0,50.0711514552345,7.978949155419744,-1.9566856281269276,-4.8039250291200455,119552.0,0.10381624524591472,5.648008698858275,-86.89845240619037,0.7692307692307693,0.07978949155419744,0,1,0,0.7692307692307693,-85.16272424194317,0.0,0,0,0,1,0,1,1,1,0.11215924085460008,100280.0,-103702460905.55704,5.164150771386816,-911583552.4323258,68909745406.26274,-0.4536723163841808,2,-35.0,-3.166164081945242e-07,-19600.0,-0.000131630885931
671,(주)아이에스이커머스,069920,2012.0,0,-6.45,-2985.09,128.89,54.41,-7.05,-6.95,-9.37,-25.25,-13.19,-53.59,45.59,105.87,-0.27,0.27,-9.02,0.0,0.25,0.57,1.96,3.12,112.39,59.66,30.03,147.9,30.88,69.12,212.39,132.16,35.56,22.65,17.71,14.52,48.23,156.16,1.33,3.52,7.75,2.14,40.84,3.67,6.98,22.58,2.97,14.1,1.33,-50.9,0.0,0.0,-10334.0,0.0,-22.510058297068724,0.0,0.45,11153.0,30.883484356300222,23.835270986493416,78.27561245094678,164.63737427210162,18875.0,10.086082120819686,-4.710130706127095,1142.138364779874,-28.415300546448087,0.23835270986493418,1,0,1,-28.415300546448087,354.8915917503966,0.0,1,0,0,1,0,1,1,0,0.04957319220412834,14451.0,-208970144169.7998,8.167756805621416,-892054197.1035793,327016320263.052,-0.27911022064127283,1,0.0,0.0,-71421.0,-0.0010565325945781
672,엑스큐어(주),070300,2012.0,1,-24.34,3610.32,-542.12,50.05,-4.04,-5.38,-2.09,-2.41,-2.27,-17.06,49.95,114.68,4.15,-4.16,-4.24,27.47,-3.55,-15.87,3.89,3.89,596.73,78.08,16.28,356.11,89.57,10.43,696.73,986.79,209.72,28.28,25.34,70.16,1.5,1.68,0.52,0.6,4.22,3.81,14.28,0.74,5.02,9.32,2.64,16.25,0.57,41.52,0.0,0.0,8943.0,0.0,-79.59397562301064,0.0,0.37,332.0,89.57091030399066,1.3844293398940828,-9.334593572778829,32.99418604651162,6205.0,-2.8976990190316894,-49.94234760550388,-110.68671271840715,4.838709677419355,0.013844293398940829,0,1,0,4.838709677419355,-115.13492749447805,0.0,1,1,1,0,0,1,1,0,0.0,20563.0,-218660155325.94537,8.79447693097584,3726366705.68167,588439267589.1287,0.7112586310893334,4,0.0,0.0,19707.0,0.0008007727178779
673,한솔인티큐브(주),070590,2012.0,1,-21.17,14896.92,41.65,30.02,-4.55,-6.2,-6.23,-10.31,-9.85,-37.6,69.98,104.67,-0.07,0.07,-6.13,25.36,0.07,0.25,3.47,3.47,264.84,48.17,3.9,92.93,60.42,39.58,364.84,151.58,11.24,1732.52,578.57,16.39,8.7,14.4,1.37,2.27,8.27,3.46,12.59,2.96,72.84,4.2,2.64,28.61,1.71,30.08,0.0,0.0,8248.0,0.0,-46.34128111219075,0.0,0.0,887.0,60.42213183798224,2.134725999374263,-2.444120961682945,-18.94093686354379,21537.0,-8.325421748338567,-9.073047617526317,-269.97371879106436,-14.90066225165563,0.02134725999374263,1,1,0,-14.90066225165563,-81.78822495606327,1.0,1,1,0,0,0,1,1,0,0.015523551179217927,25106.0,-45625752014.48368,8.79447693097584,10011528001.844366,246098132721.64392,0.2116940627714624,0,0.0,0.0,-93870.0,-0.0003718242937284
674,(주)하이스틸,071090,2013.0,0,0.01,13025.44,3068.81,6.85,-1.44,0.15,-1.0,-1.87,-1.03,-25.03,93.15,99.99,-1.6,1.77,0.23,4.63,1.73,2.63,4.41,4.48,1221.49,34.35,48.56,52.32,52.97,47.03,1321.34,109.76,3.6,71.83,38.95,3.05,31.12,58.75,0.69,1.3,17.37,1.49,10.46,3.88,4.35,5.07,1.05,1.09,1.07,55.57,0.15,0.0,73970.0,0.0,81.7669256381798,77.0,1.26,20200.0,52.96577047498025,8.097393200594878,-0.7842981287410264,-2.3584467102612576,163772.0,-2.497878463638712,-33.52731864095501,-220.27871215761655,2.358490566037736,0.08097393200594878,0,0,0,2.358490566037736,1843.465045592705,0.0,0,1,0,1,0,0,1,1,0.1309715516122174,132130.0,-48290924488.478775,8.405309314463894,-211370130.02029538,144692980847.94678,-0.8575307859297567,1,-298.0,-1.968532419028263e-05,-22410.0,-0.0019112403367463
675,(주)인피니트헬스케어,071200,2012.0,1,-5.34,28382.0,707.4,41.09,-6.27,-5.07,-7.14,-14.74,-7.52,-57.24,58.91,104.7,-0.79,0.63,-6.43,26.2,0.57,1.4,5.25,4.81,263.06,59.75,17.29,148.45,49.23,50.77,361.93,134.68,25.09,296.1,138.24,15.39,20.6,41.84,1.14,2.33,9.31,2.22,6.75,2.11,10.05,3.55,3.28,6.94,1.03,12.89,0.0,0.0,3997.0,0.0,-58.83945281169236,0.0,0.81,5360.0,49.22659637044944,5.83865275266334,-13.551740698539453,-2.246575342465753,36949.0,-12.119090679268032,-25.922375304719385,129.99349381912816,15.699658703071673,0.058386527526633404,0,1,0,15.699658703071673,-31.069609507640067,1.0,1,0,0,1,0,1,1,0,0.011318732545120093,45192.0,-143170627930.88474,8.79447693097584,-2088287837.379351,374498712525.3413,0.039393440195162985,2,-23196.0,-9.959965992799605e-05,-36573.0,-0.0007698044985171
676,로체시스템즈(주),071280,2012.0,1,0.39,10162.85,-48.39,13.97,1.65,0.42,1.24,1.66,1.29,16.93,86.03,99.88,1.3,-0.12,1.15,20.44,-0.12,-0.35,2.44,2.73,932.75,48.53,25.35,94.28,78.06,21.94,1025.51,323.28,100.29,96.3,28.63,33.52,10.25,13.13,0.75,1.01,10.25,3.0,9.94,2.08,5.53,6.82,1.5,1.68,1.1,56.19,0.0,0.0,30826.0,0.0,-14.407315992658692,0.0,49.24,741.0,78.05940895511027,1.410058800022835,-6.67886063361273,-2.6790772966410357,27049.0,1.2764171439857792,-28.4312869835396,-75.27794031597426,0.625,0.01410058800022835,0,1,0,0.625,-38.091543832428236,0.0,0,0,1,0,0,1,1,0,0.00236495565708143,41020.0,-200005494857.66357,5.164150771386816,1221346881.1298478,74214315152.14319,0.5440420560747663,0,0.0,0.0,35679.0,0.0013456704530238
677,한국지역난방공사,071320,2018.0,0,0.25,153387.73,53151.71,4.55,-9.11,0.33,-4.0,-14.52,-4.27,-391.28,95.45,99.42,-2.14,2.14,-3.06,5.26,1.9,1.3,2.1,2.1,2594.86,11.35,5.15,16.55,27.57,72.43,2694.86,66.94,0.85,1502.04,1116.05,-5.6,48.41,175.54,0.44,1.59,42.96,0.61,6.74,4.08,75.2,5.01,0.5,0.52,1.55,-15.06,0.0,0.0,1097684.0,4057.0,45.865989061815256,0.0,3.91,1507738.0,27.574271398775434,26.647901493089694,-1.11143910845777,21.629464011929148,4874403.0,-14.733351805973877,35.59208295583023,-424.1706975013595,10.595303113052976,0.26647901493089693,0,0,0,10.595303113052976,8.302846475498788,0.0,0,1,0,1,0,0,1,0,0.03152694179958064,1560153.0,-3433244100.997675,9.57986915169774,-1785511271.9698,350838181717.63043,-4.8601605398485495,1,65685.0,0.0018368544075761,-81411.0,-0.0012911226706142
678,(주)위니아,071460,2018.0,1,-0.21,85506.67,5539.08,21.89,-2.4,-0.28,-3.82,-16.74,-3.97,-80.73,78.11,100.22,-1.13,0.99,-2.23,11.06,0.96,2.11,6.11,6.91,310.3,51.49,56.5,106.12,21.28,78.72,399.02,90.14,5.57,28.71,86.3,-5.63,27.26,128.09,1.59,6.36,30.99,2.13,6.25,5.66,6.38,8.67,3.4,4.05,1.48,-18.35,0.0,0.0,-10463.0,178.0,-22.517768932388115,0.0,0.23,46660.0,21.280460686293196,13.475189594127057,-1.7216716051905587,3.1065296153363686,167990.0,-26.828129965046077,11.469747665551358,-432.30462916874063,-7.87037037037037,0.13475189594127057,0,1,0,-7.87037037037037,-63.283119566153054,0.0,1,1,0,1,0,1,1,0,0.07115659461277055,73687.0,-45616803644.09595,2.3404237334034605,-19305967.00993927,166546123365.3179,-1.008426811507082,1,-210046.0,-0.0009394764857845,207054.0,0.0013494258206359
679,에이테크솔루션(주),071670,2012.0,0,-2.62,29430.81,1778.92,5.88,-2.07,-2.64,-2.32,-5.79,-2.35,-83.02,94.12,102.38,-1.19,0.89,-1.32,10.11,0.85,1.68,3.24,3.67,1286.19,48.7,55.3,94.94,37.33,62.67,1386.19,84.43,0.54,63.4,60.91,-8.98,29.53,79.11,1.12,2.76,40.03,1.89,7.44,5.47,4.25,6.82,2.11,2.21,1.12,75.32,0.0,0.0,54925.0,219.0,22.15216953589047,0.0,0.02,3020.0,37.32785135235115,1.5959751831143711,12.558814606841825,4.601292738778779,97067.0,-4.997982515131136,2.4655837074883915,-136.64689740639108,8.955223880597014,0.01595975183114371,0,0,0,8.955223880597014,41.33457987612481,0.0,0,1,0,0,0,0,1,0,0.015770893823240657,70634.0,-5098526364.278011,5.164150771386816,1731226152.932667,115450002589.98885,-0.3625925925925926,0,93195.0,0.0013948606608226,-1740.0,0.0002365701281186
680,(주)코아스,071950,2013.0,1,0.18,805.45,1965.83,25.9,-9.16,0.44,-8.0,-20.17,-8.61,-65.65,74.1,99.58,-2.23,2.23,-6.05,7.15,1.97,3.23,7.56,6.83,184.75,64.89,34.71,184.81,38.43,61.57,284.75,120.01,1.06,170.18,108.24,10.82,27.35,71.17,0.87,2.2,7.17,1.45,3.92,1.92,4.16,2.12,2.6,3.46,0.73,5.37,0.0,0.0,5811.0,1674.0,-58.7229272016029,0.0,0.76,3300.0,38.4275134422238,3.347874606878361,-4.692379838140452,34.3448275862069,34610.0,-10.303346041819603,15.016299387143043,-2212.037037037037,10.775862068965516,0.03347874606878361,0,0,0,10.775862068965516,1843.465045592705,0.0,1,0,0,0,0,0,1,0,0.004220336930510565,37878.0,-1097193509.5752516,8.405309314463894,-5338449831.729292,363579930713.74207,0.101517231215333,2,-330.0,-7.034747680271983e-06,-19040.0,-0.0016160300851921
681,STX중공업(주),071970,2013.0,0,-3.42,-36181.69,49232.72,-0.76,-41.45,-13.33,-33.4,-131.93,-35.26,-266.87,100.76,117.04,-10.88,4.48,-29.79,5.09,2.55,4.39,6.23,8.21,-32.7,43.93,18.95,78.35,7.14,92.86,61.16,95.76,2.48,164.21,222.53,-1.95,52.32,413.77,0.81,4.54,6.44,0.98,4.8,2.11,8.01,3.49,1.56,1.86,0.82,-339.0,0.0,0.0,-86465.0,0.0,-17.593358381184178,45317.0,2.76,745332.0,6.777965929581215,35.95842956120092,5.091696336069148,28.158426899743628,941589.0,-42.92647303518275,-21.974829216503654,191.92559690233276,51.5625,0.3595842956120092,0,1,0,51.5625,-111.04561154582649,0.0,1,1,0,1,0,1,1,0,0.27419930990618363,123482.0,58328968395.14331,8.405309314463894,10981341134.53078,1117976843408.1956,-2.2226636494862864,3,-1334.0,-1.0950224309410724e-06,-326430.0,-0.0007525834987724
682,유엔젤(주),072130,2012.0,1,-1.8,6695.52,-988.16,44.49,-18.59,0.97,-10.69,-12.09,-13.14,-136.46,55.51,100.67,0.05,-1.99,-11.83,28.42,-1.59,-8.78,3.26,4.24,1101.26,59.66,0.11,147.87,85.38,14.62,1045.06,409.19,52.03,6563.25,2841.53,45.08,6.98,8.17,0.58,0.66,7.53,4.41,14.98,0.96,333.45,4.41,1.44,3.56,0.79,62.44,2.54,0.0,47386.0,0.0,-57.061932546639106,0.0,7.17,0.0,85.38381168950893,0.0,-10.93655919864251,-12.987187227477023,32821.0,-13.958356558036986,0.2604482132041187,-1212.168674698795,9.433962264150944,0.0,0,1,0,9.433962264150944,-462.99212598425197,0.0,1,0,0,0,1,1,1,1,0.0,69464.0,-586062326321.2336,8.79447693097584,798146577.5090256,802611139599.6892,0.5319810747524324,0,-125.0,8.332054600892455e-05,-402550.0,-0.0040421988004398
683,(주)제넨바이오,072520,2013.0,0,-2.0,35580.92,1806.22,3.88,-0.92,-3.11,-1.71,-3.99,-1.77,-57.12,96.12,101.8,0.78,0.78,-0.27,11.55,0.75,2.53,5.57,5.48,1307.63,55.92,22.59,126.88,42.68,57.32,1391.31,195.19,17.01,176.51,162.08,27.27,30.73,72.01,1.86,4.32,61.96,3.25,8.84,4.2,14.77,8.84,4.29,4.52,1.88,58.99,0.0,0.0,28392.0,0.0,-29.755029138364865,0.0,0.19,32300.0,42.68091163429918,26.422997005939035,-4.654863115201622,-0.2776321665016406,53880.0,-5.693731472778541,2.7949692323345823,-211.09958506224066,-23.82103990326481,0.26422997005939036,1,1,1,-23.82103990326481,-43.27873690423491,0.0,1,0,0,1,0,1,1,0,0.1958252244714841,52175.0,-69398112797.22643,0.0393510377629749,4694229478.816158,278063002990.24225,-0.017971014492753623,2,-590396.0,-0.0130861686828846,56629.0,0.0011456947632071
684,(주)율호,072770,2015.0,1,-3.91,2926.72,-52.08,14.04,0.44,-0.74,0.62,1.23,0.66,2.01,85.96,100.91,0.68,-0.14,0.42,7.12,-0.14,-0.42,2.64,2.5,63.6,67.23,4.65,205.12,54.3,45.7,163.6,167.0,42.78,931.52,0.0,26.97,13.22,24.34,1.39,2.64,4.58,2.92,8.83,2.23,41.5,4.67,4.0,10.61,1.31,-110.37,0.0,0.0,-14395.0,0.0,-66.42375737152484,0.0,0.39,534.0,54.29652166762602,2.1955431296768357,-14.274636966022838,-51.46804835924007,7971.0,-8.659565638400887,-14.13922859830668,-137.9391100702576,-3.389830508474576,0.021955431296768357,0,1,0,-3.389830508474576,-169.69849246231158,0.0,1,0,1,0,0,1,1,0,0.01196817719034638,13206.0,-226929967093.57953,19.768262029135204,2667954941.4064302,84744151673.38432,0.17551855047161197,4,-36620.0,-0.0003467684586118,-141439.0,-0.0008491636719439
