,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용),이자보상배율(이자비용)_전년도,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),감가상각비(백만원),총자본증가율,유형자산증가율,비유동자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,순이익증가율,매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,종업원수,종업원수증가율,사내유보율,사내유보대자기자본비율,평균배당률,자기자본배당률,배당성향,1주당순자산(원),장기차입금(요약)(백만원),자산(*)(요약)(백만원),당기순이익(손실)(요약)(백만원),현금및현금성자산(요약)(백만원),영업활동으로인한현금흐름(간접법)(*)(요약)(백만원),투자활동으로인한현금흐름(*)(요약)(백만원),재무활동으로인한현금흐름(*)(요약)(백만원),유동자산(*)(요약)(백만원),유동부채(*)(요약)(백만원),법인세비용차감전순이익(손실)(요약)(백만원),*이자비용(요약)(백만원),배당금지급(-)(요약)(백만원),재고자산(요약)(백만원),매출채권및기타유동채권(요약)(백만원),단기차입금(요약)(백만원),유형자산(요약)(백만원),매출액(수익)(요약)(백만원),*(정상)영업손익(보고서기재)(요약)(백만원),이익잉여금(결손금)(요약)(백만원),자본(*)(요약)(백만원),통계청한국표준산업분류10차(대분류),보통주배당금_현금(천원),우선주배당금_현금(천원),부채(*)(요약)(백만원),비유동금융부채(요약)(백만원),유동금융부채(요약)(백만원),사채(요약)(백만원),장기매입채무및기타비유동채무(요약)(백만원),기타금융업부채(요약)(백만원),외국인_주식분포비율,배당금(총합)_현금(천원),시가총액,증자,장기금융부채,자본증가율,종업원수_내년,배당성향_내년,투자활동으로인한현금흐름(*)(요약)(백만원)_내년,매출원가대매출액비율_내년,보통주배당금_현금(천원)_내년,증자_내년,장기금융부채_내년,자산(*)(요약)(백만원)_내년
1030,(주)젬백스링크,064800,2015.0,False,-15.97,2.64,10615.63,1110.18,9160.83,-172.93,666.57,34.62,-5.75,-7.62,82.25,429.38,3.32,-9.06,0.0,25.95,7.33,-0.51,3.37,4.6,4.19,32.88,74.05,102.35,13.02,-1.09,2.87,53.9,-1.02,-1.87,0.23,0.47,834.99,63.63,0.44,174.98,64.93,35.07,726.65,200.25,84.55,2708.95,600.21,31.86,25.18,38.79,0.46,0.63,4.49,1.72,21.52,0.81,0.82,238.94,4.42,1.06,2.2,0.58,0.0,154.0,-13.48,0.0,44.45,0.0,0.0,0.0,3522.92,0.0,39734.0,1167.0,10676.0,112.0,-7736.0,9354.0,25284.0,12626.0,1110.0,23.0,0.0,112.0,3086.0,0.0,7020.0,15932.0,-375.0,12103.0,25800.0,도매 및 소매업,0.0,0.0,13935.0,5.0,300.0,0.0,442.0,0.0,0.59,0.0,103319550000.0,64.93179644636835,442.0,8989.592760180996,178.0,0.0,-35.0,76.75,293399.0,80.27133050016346,383.0,30590.0
1031,(주)젬백스링크,064800,2016.0,True,-2.26,-15.97,9171.16,-1587.19,9553.39,144.89,1060.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,-0.38,-1.47,-0.17,0.57,-0.19,5.89,84.03,105.07,0.66,0.44,0.03,26.79,0.41,0.43,2.61,2.61,1035.34,71.11,0.0,246.15,54.31,45.69,1038.53,163.52,86.91,0.0,0.0,27.62,38.61,71.09,0.45,0.83,8.89,0.99,31.88,0.63,0.63,0.0,10.9,1.56,4.83,0.39,0.0,132.0,-14.29,0.0,28.14,0.0,0.0,0.0,1069.87,0.0,73566.0,-125.0,27805.0,-1575.0,-9784.0,28483.0,52313.0,31992.0,-1587.0,742.0,0.0,0.0,4328.0,0.0,6853.0,33108.0,-1677.0,12278.0,39954.0,도매 및 소매업,0.0,0.0,33612.0,1.0,0.0,0.0,511.0,0.0,0.18,0.0,144505350000.0,54.31041513742761,511.0,14396.477495107632,154.0,0.0,-7736.0,74.05,0.0,64.93179644636835,442.0,39734.0
1032,(주)젬백스링크,064800,2018.0,True,-0.03,2.92,11115.24,-7713.86,9448.83,8690.64,5515.66,-50.58,-88.16,-41.44,-61.79,-83.13,273.46,-72.68,0.0,30.92,-23.03,0.15,-4.26,-33.13,-5.5,-401.75,69.08,100.52,-13.54,16.43,-1.22,14.49,13.33,4.67,14.0,8.28,1762.58,34.73,26.67,53.2,58.83,41.17,1804.07,87.54,12.4,38.66,8.55,-4.94,35.5,60.35,0.19,0.53,9.1,0.28,8.56,0.45,0.91,0.87,3.84,0.32,1.26,0.21,0.0,75.0,56.25,0.0,15.02,0.0,0.0,0.0,1962.43,0.0,189000.0,-12182.0,9294.0,2986.0,-70529.0,65626.0,65633.0,74972.0,-7714.0,9391.0,0.0,17503.0,6970.0,35390.0,8860.0,52907.0,-274.0,-11144.0,111183.0,도매 및 소매업,0.0,0.0,77816.0,0.0,0.0,0.0,431.0,0.0,1.45,0.0,113089446210.0,58.82698412698413,431.0,43851.508120649654,48.0,0.0,-198494.0,42.69,0.0,23.046910752156734,17310.0,382407.0
1033,(주)케이프,064820,2012.0,False,0.12,3.52,17532.0,2984.87,8286.04,2046.72,4214.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,8.78,0.88,1.23,2.4,1.5,55.28,71.2,98.46,0.0,7.94,2.34,25.5,6.3,2.57,4.47,4.47,2235.65,35.0,12.46,53.85,56.85,43.15,2300.46,107.42,40.34,45.41,8.32,2.42,39.82,70.04,0.14,0.25,5.72,0.32,38.48,0.4,0.46,3.2,7.05,0.21,0.33,0.21,0.0,113.0,0.0,0.0,44.02,0.0,0.0,0.0,11343.12,18006.0,184397.0,2262.0,24239.0,4214.0,-7257.0,15477.0,64543.0,60085.0,2985.0,3282.0,0.0,8045.0,3950.0,31000.0,79028.0,25762.0,396.0,47481.0,104839.0,제조업,0.0,0.0,79558.0,0.0,0.0,0.0,943.0,0.0,3.6,0.0,36765000000.0,56.855046448694935,18949.0,973.1225922212253,113.0,27.08,-16323.0,69.51,872000.0,59.29035752979415,17890.0,169832.0
1034,(주)케이프,064820,2013.0,False,-1.26,0.12,887.2,-17307.05,7370.51,2521.95,3865.81,6.02,-5.18,-3.96,24.57,0.8,-13.9,-29.87,0.0,14.82,-83.3,-1.8,-7.92,-15.14,-9.7,-324.04,85.18,124.21,-17.65,13.96,-6.59,18.01,6.16,2.73,3.48,4.02,1915.88,41.12,10.09,69.85,46.24,53.76,1980.69,114.31,32.53,37.96,5.85,5.15,51.15,110.62,0.1,0.19,4.01,0.2,31.59,0.25,0.28,2.24,5.37,0.15,0.23,0.13,0.0,97.0,-14.16,0.0,36.85,0.0,0.0,0.0,10043.84,29218.0,195507.0,-15049.0,22876.0,-2956.0,-10048.0,11571.0,80401.0,70333.0,-17307.0,3483.0,0.0,8109.0,3445.0,53000.0,74937.0,18066.0,-4375.0,32804.0,90393.0,제조업,0.0,0.0,105114.0,0.0,0.0,4757.0,70.0,0.0,2.37,0.0,42300000000.0,46.23517316515521,34045.0,574.2605375238654,113.0,0.0,-7257.0,71.2,0.0,56.855046448694935,18949.0,184397.0
1035,(주)지엔코,065060,2015.0,False,-0.01,1.61,14706.84,-3176.42,12345.44,2113.61,3424.21,4.46,-2.65,9.8,-3.31,-1.86,9.64,-4.29,0.0,57.36,0.04,0.16,0.02,1.38,0.04,5.46,42.64,100.02,-1.7,1.71,1.02,9.92,1.7,2.66,4.01,4.06,295.24,37.69,47.24,60.48,64.54,35.46,383.52,115.7,10.74,43.28,15.38,5.11,28.4,44.0,0.58,0.93,5.03,1.56,17.43,1.49,2.8,3.17,7.11,0.96,4.88,0.79,0.0,150.0,-10.71,0.0,2.9,0.0,0.0,0.0,2317.74,4725.0,217322.0,50.0,7604.0,-4725.0,-1592.0,11509.0,81906.0,70794.0,-3176.0,2477.0,0.0,38690.0,20865.0,41575.0,25042.0,123937.0,-21.0,20106.0,140266.0,제조업,0.0,0.0,77055.0,0.0,0.0,0.0,1536.0,0.0,2.01,0.0,74801157060.0,64.54293628808865,6261.0,3471.0429643826865,168.0,0.0,-9933.0,38.33,0.0,60.73744370154247,5860.0,208043.0
1036,(주)지엔코,065060,2016.0,True,0.51,-0.01,12272.14,-5388.74,12361.28,1784.14,3515.47,8.9,2.44,15.59,-2.17,6.39,34.52,-1.71,-543.05,58.08,-4.82,0.63,-2.58,-5.0,-5.04,-17.98,41.92,99.11,-1.46,1.46,-1.8,10.46,1.51,2.64,5.12,4.13,247.83,33.86,51.37,51.19,75.51,24.49,343.93,150.93,17.32,42.62,15.37,11.43,17.63,23.35,0.54,0.76,3.67,1.8,19.85,1.5,2.96,3.05,7.11,0.83,4.81,0.85,0.0,168.0,12.0,0.0,0.72,0.0,0.0,0.0,2203.41,3380.0,236653.0,-5866.0,9197.0,-3811.0,-19178.0,24584.0,80129.0,53090.0,-5389.0,2135.0,0.0,41161.0,22033.0,35756.0,25654.0,121812.0,1089.0,14143.0,178694.0,제조업,0.0,0.0,57958.0,0.0,0.0,0.0,1488.0,0.0,2.08,0.0,574710170060.0,75.50886741347036,4868.0,4861.400986031224,150.0,0.0,-1592.0,42.64,0.0,64.54293628808865,6261.0,217322.0
1037,(주)지엔코,065060,2018.0,False,-6.01,7.75,-20017.06,-46504.79,19364.36,3429.06,3694.32,-3.68,21.07,5.83,-12.51,3.96,-23.02,2.26,0.0,42.23,-31.41,-8.62,-16.18,-28.91,-26.04,-78.29,57.77,117.28,-2.34,2.34,-14.97,10.97,1.94,3.52,5.42,6.07,137.39,47.12,36.09,89.11,60.53,39.47,235.55,123.36,39.33,21.25,36.49,8.92,27.86,46.02,0.52,0.78,2.99,1.5,9.95,1.04,1.55,3.15,13.38,1.02,4.84,0.63,0.15,151.0,-10.12,0.0,-35.7,0.0,0.0,0.0,1171.25,1828.0,278885.0,-45988.0,41897.0,-19031.0,-30982.0,24589.0,131409.0,106522.0,-46505.0,4211.0,0.0,47425.0,17156.0,29604.0,33126.0,146404.0,-25291.0,-40489.0,168816.0,제조업,0.0,0.0,110069.0,0.0,0.0,0.0,1718.0,0.0,0.52,0.0,161713272600.0,60.53247754450759,3546.0,7864.777213761985,168.0,0.0,-7730.0,38.36,0.0,70.70464270543013,4541.0,289551.0
1038,(주)엠피대산,065150,2015.0,False,-16.5,38.85,23074.29,-3916.31,22683.57,105.99,4201.03,31.23,7.73,44.62,2.52,38.13,-4.14,-14.97,0.0,46.31,-2.74,-5.0,-3.6,-9.03,-4.61,-47.3,53.69,103.95,0.03,0.09,-3.48,17.63,0.08,0.21,1.17,2.33,666.65,24.85,15.31,33.06,41.22,58.78,507.52,54.66,12.18,295.95,277.92,-20.61,23.79,57.7,1.32,2.84,15.3,2.45,9.49,4.72,5.45,35.33,12.72,1.82,4.12,1.84,0.03,425.0,5.72,0.0,37.43,0.0,0.0,0.0,446.22,573.0,105662.0,-3350.0,5849.0,-4960.0,-19040.0,18797.0,26252.0,48024.0,-3916.0,293.0,0.0,4020.0,13763.0,16200.0,30798.0,122422.0,-4839.0,14776.0,43555.0,도매 및 소매업,0.0,0.0,62107.0,0.0,39.0,8359.0,0.0,0.0,0.98,0.0,268283911240.0,41.22106339081221,8932.0,1182.9601433049709,402.0,40.27,-9529.0,60.71,375125.0,53.137924610321065,0.0,80515.0
1039,(주)엠피대산,065150,2016.0,False,0.45,-16.5,28219.07,-2888.81,25575.38,1011.45,4521.05,8.6,-3.58,-1.49,39.14,52.86,-6.31,23.56,0.0,49.53,-1.36,0.56,-1.86,-9.25,-2.36,-45.47,50.47,99.67,-1.58,0.67,-0.95,16.35,0.65,1.51,3.02,3.61,634.63,31.83,16.82,46.7,37.11,62.89,475.5,62.35,14.14,161.58,152.48,-19.22,32.44,87.41,1.37,3.51,18.72,2.25,14.73,4.82,5.75,29.76,13.86,1.92,5.0,1.79,0.03,389.0,-8.47,0.0,8.9,0.0,0.0,0.0,335.61,591.0,114752.0,-2054.0,8287.0,-3134.0,-10110.0,15696.0,36527.0,58587.0,-2889.0,1125.0,0.0,6145.0,10799.0,20200.0,29694.0,151260.0,505.0,9833.0,42585.0,도매 및 소매업,0.0,0.0,72166.0,0.0,297.0,7817.0,0.0,0.0,0.2,0.0,150707679055.0,37.110464305633016,8408.0,1364.7954329210274,425.0,0.0,-19040.0,53.69,0.0,41.22106339081221,8932.0,105662.0
1040,(주)비엘팜텍,065170,2015.0,True,-0.15,1.53,3573.39,-8463.56,9481.81,899.91,1655.22,-3.91,2.45,-4.73,-2.29,-0.32,-10.84,-7.22,0.0,34.78,-13.61,-0.02,-12.06,-22.04,-14.94,-35.96,65.22,100.27,-1.4,1.57,-10.67,15.39,1.46,3.01,5.45,5.3,46.71,33.98,34.82,51.47,51.66,48.34,146.71,156.48,25.88,63.21,44.26,12.27,30.25,58.55,0.89,1.65,3.16,1.91,19.36,2.63,4.01,7.63,11.09,1.34,2.39,1.36,0.0,42.0,75.0,0.0,-65.75,0.0,0.0,0.0,892.77,13573.0,63196.0,-7779.0,3551.0,1015.0,-4488.0,3677.0,21475.0,13724.0,-8464.0,1042.0,0.0,7478.0,5152.0,3692.0,24208.0,57145.0,-154.0,-25420.0,32650.0,도매 및 소매업,0.0,0.0,30546.0,831.0,0.0,872.0,45.0,0.0,0.19,0.0,157820727840.0,51.664662320400026,14490.0,436.1352657004831,24.0,0.0,-554.0,56.52,0.0,55.66063554812224,1003.0,65770.0
1041,(주)에스아이리소스,065420,2012.0,True,0.22,3.97,11769.19,-999.91,10411.34,816.82,1540.93,-5.55,19.75,10.18,-32.91,-9.85,-4.39,-7.88,0.0,39.09,-1.73,1.53,-1.39,-4.76,-1.55,-4.64,60.91,99.32,-1.49,1.93,0.16,22.93,1.8,3.64,10.13,12.81,-3.86,25.94,30.37,35.02,58.36,41.64,95.46,176.15,50.36,58.99,54.07,11.21,25.73,44.09,0.81,1.41,1.41,1.89,13.12,2.57,3.46,9.98,13.96,1.17,2.64,1.49,0.09,52.0,-7.14,0.0,-0.55,0.0,0.0,0.0,619.9,9404.0,51081.0,-733.0,3788.0,514.0,-5228.0,6509.0,13249.0,7522.0,-1000.0,1332.0,0.0,4024.0,3310.0,1071.0,17455.0,42353.0,289.0,1702.0,29813.0,광업,0.0,0.0,21268.0,0.0,0.0,2670.0,5.0,0.0,56.18,0.0,90975622740.0,58.36416671560855,12079.0,422.89096779534725,56.0,0.0,-5601.0,59.44,0.0,56.29206419643518,5523.0,54084.0
1042,(주)에스아이리소스,065420,2016.0,True,-7.28,2.97,7593.7,-436.47,6342.21,344.74,1343.23,14.31,23.72,70.33,-15.94,-75.77,-11.99,-10.7,-142.67,23.96,-1.91,-12.25,-1.59,-4.98,-2.06,-19.97,76.04,115.43,17.41,1.37,-0.45,21.76,1.18,2.42,8.38,8.63,279.83,47.75,3.0,91.38,45.01,54.99,375.74,99.39,17.73,1727.87,1281.34,-0.29,19.79,43.97,0.83,1.58,5.04,1.77,7.21,1.5,1.61,21.35,4.65,1.89,3.7,0.94,0.05,3.0,-40.0,0.0,-125.23,0.0,0.0,0.0,224.03,120.0,32220.0,-481.0,2744.0,-1228.0,-8072.0,87.0,15384.0,15479.0,-436.0,534.0,0.0,461.0,8414.0,45.0,7530.0,25212.0,-3890.0,2319.0,14502.0,광업,0.0,0.0,17718.0,0.0,0.0,0.0,1483.0,0.0,13.46,0.0,102335061775.0,45.00931098696462,1603.0,2009.9812850904555,5.0,0.0,7235.0,66.88,0.0,61.90442402525987,6013.0,28187.0
1043,(주)에스아이리소스,065420,2018.0,True,-0.12,2.5,179.66,-1868.74,1098.59,316.52,1067.48,-2.83,-22.62,-5.18,-0.85,249.63,6.88,-15.48,0.0,32.01,-6.84,0.55,-6.6,-14.67,-9.19,-55.49,67.99,100.23,-10.97,1.12,-5.51,3.22,0.93,2.61,12.2,10.24,294.8,55.37,14.21,124.08,63.68,36.32,390.92,167.76,22.38,166.58,27.98,22.37,15.35,24.11,0.96,1.64,5.34,2.33,25.61,1.76,1.94,19.34,7.82,2.13,5.42,1.07,0.65,6.0,-14.29,0.0,-74.46,0.0,0.0,0.0,320.36,48.0,28831.0,-1929.0,2130.0,-473.0,-2920.0,-132.0,15965.0,9517.0,-1044.0,46.0,0.0,2268.0,4610.0,0.0,4542.0,13034.0,-1021.0,-461.0,18360.0,광업,0.0,0.0,10471.0,0.0,0.0,0.0,13.0,0.0,12.44,0.0,29426864215.0,63.68145399049634,61.0,47263.934426229505,7.0,0.0,-1434.0,73.02,0.0,53.70045834456727,1770.0,29672.0
1044,(주)이루온,065440,2012.0,True,-2.55,1.41,6751.88,-2520.38,9702.65,-1875.25,2020.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.46,-7.86,0.1,-6.3,-18.16,-6.84,-61.37,63.54,107.79,4.86,-4.86,-10.19,21.66,-4.19,-5.87,5.65,5.65,293.85,51.16,4.46,104.74,33.7,66.3,338.0,104.93,15.88,950.64,675.84,2.4,43.27,128.41,0.8,2.38,7.99,1.21,5.2,1.57,1.64,35.13,3.7,1.64,2.72,0.8,0.03,127.0,-13.01,0.0,8.53,0.0,0.0,0.0,1750.42,7085.0,48207.0,-3035.0,3732.0,5175.0,-14577.0,9354.0,24661.0,23503.0,-2520.0,1179.0,0.0,1099.0,10723.0,13155.0,14182.0,38596.0,-3005.0,232.0,16245.0,정보통신업,0.0,0.0,31962.0,0.0,0.0,0.0,48.0,0.0,0.91,0.0,16467060500.0,33.69842553985936,7133.0,675.8306462918828,146.0,0.0,-6311.0,59.95,0.0,48.54405647296105,2256.0,39665.0
1045,(주)이루온,065440,2014.0,True,-2.14,2.35,6755.66,-6190.33,10770.33,967.18,1359.57,0.1,-3.1,-13.38,11.83,19.57,-41.2,-6.43,0.0,31.28,-14.67,-4.93,-14.11,-48.24,-14.94,-143.73,68.72,105.79,-2.05,2.05,-12.14,19.91,1.79,2.78,5.46,5.88,176.5,59.77,5.93,148.54,21.73,78.27,220.65,89.98,6.77,910.17,563.21,-6.66,47.61,219.11,0.96,3.28,9.78,1.36,5.68,1.7,1.8,29.53,3.57,2.22,3.52,0.88,0.04,134.0,8.06,0.0,-39.89,0.0,0.0,0.0,1081.55,1008.0,49143.0,-6930.0,2210.0,-5536.0,-36.0,3989.0,29370.0,32642.0,-6190.0,1277.0,0.0,1742.0,17072.0,9970.0,13202.0,47225.0,-2732.0,-5752.0,10678.0,정보통신업,0.0,0.0,38464.0,0.0,0.0,2500.0,46.0,0.0,0.71,0.0,30857629500.0,21.728425208066255,3554.0,1382.7518289251548,124.0,0.0,-2824.0,63.57,0.0,36.85196879265039,10821.0,49091.0
1046,(주)이루온,065440,2016.0,False,0.59,1.65,14541.67,-633.39,13264.01,657.83,1252.69,-2.24,-5.25,-2.66,-1.95,-44.98,85.2,2.04,-4307.96,26.17,-1.98,1.4,-2.18,-6.79,-2.26,-16.26,73.83,99.06,-1.48,1.25,-0.8,24.72,1.23,2.02,4.55,4.25,194.01,59.03,3.47,144.1,41.88,58.12,258.69,138.58,37.21,1098.7,245.42,16.44,38.77,92.56,1.1,3.45,8.27,1.62,8.94,1.87,1.96,38.56,3.61,2.68,3.94,1.02,0.03,134.0,3.88,0.0,-41.36,0.0,0.0,0.0,1551.79,2000.0,47184.0,-1039.0,7480.0,1800.0,-4937.0,8092.0,27854.0,20099.0,-633.0,833.0,0.0,968.0,10915.0,8983.0,12988.0,52553.0,492.0,-7539.0,19761.0,정보통신업,0.0,0.0,27423.0,0.0,0.0,2050.0,46.0,0.0,0.27,0.0,46436060800.0,41.88072227873856,4096.0,1151.953125,129.0,0.0,771.0,73.0,0.0,22.1207035863012,7304.0,48267.0
1047,(주)이루온,065440,2017.0,True,-0.53,0.59,10194.66,-1461.56,10359.24,333.35,1122.47,1.6,-5.36,-6.93,7.52,69.75,-7.22,-33.51,0.0,30.69,-4.83,-0.03,-3.55,-8.88,-3.67,-22.13,69.31,101.04,-1.25,0.95,-2.85,28.09,0.9,1.17,4.31,4.0,175.33,62.47,5.48,166.46,38.25,61.75,240.01,141.43,21.88,766.18,423.45,18.3,33.1,86.53,0.73,1.83,4.58,1.23,7.49,1.21,1.27,26.78,3.01,1.87,2.76,0.71,0.04,96.0,-28.36,0.0,-54.41,0.0,0.0,0.0,1075.48,3000.0,47939.0,-1688.0,4633.0,1987.0,-3235.0,-1763.0,29948.0,21175.0,-1462.0,684.0,0.0,1642.0,12849.0,7556.0,12292.0,34944.0,-364.0,-8942.0,18336.0,정보통신업,0.0,0.0,29603.0,0.0,0.0,2260.0,46.0,0.0,0.74,0.0,39333176500.0,38.248607605498655,5306.0,903.4866189219752,134.0,0.0,-4937.0,73.83,0.0,41.88072227873856,4096.0,47184.0
1048,(주)빅텍,065450,2012.0,True,-48.21,-55.71,5153.16,-6729.1,9831.96,-153.2,2203.5,-12.26,-42.71,-1.81,-22.54,-18.01,-5.58,-9.83,0.0,1.69,-18.77,-9.24,-11.73,-17.61,-13.77,-106.63,98.31,115.67,0.1,-0.55,-12.07,27.67,-0.43,-1.03,3.6,5.23,519.45,44.52,48.26,80.25,69.21,30.79,588.13,218.93,53.1,32.83,39.1,24.18,6.03,8.72,0.62,0.94,5.68,1.87,6.07,1.31,2.46,2.8,5.84,1.19,2.17,0.87,0.39,162.0,-13.83,0.0,45.17,0.0,0.0,0.0,1040.1,990.0,41638.0,-5227.0,4496.0,-2944.0,-899.0,5006.0,18537.0,8467.0,-6732.0,90.0,0.0,8947.0,3234.0,1523.0,9328.0,27834.0,-4364.0,14064.0,28818.0,제조업,0.0,0.0,12820.0,0.0,0.0,0.0,44.0,0.0,0.52,0.0,35525000000.0,69.21081704212499,1034.0,4026.885880077369,188.0,0.0,5746.0,96.14,0.0,64.31506416334787,426.0,47457.0
1049,(주)빅텍,065450,2016.0,False,-8.26,14.69,12089.84,-1167.62,9909.69,63.67,3284.1,5.08,-3.94,-2.92,20.78,3.67,7.17,-5.59,0.0,5.66,-2.14,-1.4,-1.36,-2.41,-1.69,-16.79,94.34,102.32,-0.56,0.17,-1.26,24.89,0.16,0.24,0.81,0.83,619.45,38.78,32.04,63.35,57.01,42.99,719.45,171.55,17.92,148.22,66.73,16.18,21.62,37.92,0.64,1.13,7.83,1.46,6.8,1.75,2.67,5.08,4.68,1.0,2.04,1.1,0.34,171.0,6.21,0.0,46.79,0.0,0.0,0.0,1141.71,7022.0,61833.0,-822.0,2505.0,-5859.0,-1472.0,4301.0,23981.0,13979.0,-1168.0,108.0,0.0,7683.0,11398.0,3865.0,18392.0,38352.0,-889.0,17544.0,35253.0,제조업,0.0,0.0,26580.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,81585000000.0,57.013245354422395,7022.0,880.561093705497,161.0,0.0,-11173.0,89.19,0.0,55.896747442476965,9502.0,58846.0
1050,(주)빅텍,065450,2017.0,True,-14.88,-8.26,12926.54,-1673.25,10937.16,72.34,3590.29,0.05,-7.05,1.5,-2.25,-1.39,-3.21,6.46,0.0,5.43,-2.66,-2.5,-1.76,-3.13,-2.17,-22.15,94.57,103.88,-0.32,0.18,-1.64,25.41,0.17,0.27,0.93,0.86,596.37,37.89,32.32,61.01,55.16,44.84,696.37,130.65,13.64,136.86,70.26,8.89,18.41,33.38,0.66,1.18,8.33,1.5,7.81,1.72,2.54,5.35,3.75,1.07,2.3,1.03,0.77,184.0,7.6,0.0,45.31,0.0,0.0,0.0,1030.2,3827.0,61861.0,-1086.0,2447.0,6913.0,-5035.0,-1936.0,23441.0,17942.0,-1673.0,106.0,0.0,7576.0,10569.0,4367.0,17096.0,40828.0,-1583.0,16510.0,34122.0,제조업,0.0,0.0,27739.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,97020000000.0,55.15914712015648,3827.0,1616.4358505356677,171.0,0.0,-1472.0,94.34,0.0,57.013245354422395,7022.0,61833.0
1051,(주)오리엔트정공,065500,2016.0,False,-0.27,1.09,1223.95,-6153.75,3495.68,767.93,3315.01,95.61,5.16,39.01,261.06,525.5,106.6,32.15,-437.56,6.26,-8.74,-0.18,-8.2,-19.28,-9.75,-24.04,93.74,100.33,-1.12,1.08,-7.18,4.74,1.04,1.67,2.18,2.92,23.99,47.05,37.57,88.86,40.43,59.57,119.71,108.96,27.53,68.79,67.54,3.87,39.97,98.87,0.94,2.38,3.82,1.55,6.6,2.36,3.58,6.91,7.91,1.56,2.74,1.05,0.12,61.0,-3.17,0.0,0.01,0.0,0.0,0.0,882.11,13036.0,100154.0,-6204.0,11908.0,1449.0,-12061.0,21128.0,47123.0,43249.0,-6154.0,871.0,0.0,17706.0,15564.0,21971.0,26525.0,71002.0,-236.0,-3383.0,40490.0,제조업,0.0,0.0,59664.0,0.0,311.0,0.0,57.0,0.0,0.34,0.0,52665063270.0,40.42774127843122,13093.0,764.9430993660735,63.0,0.0,-3248.0,90.95,0.0,37.40356633659499,100.0,51201.0
1052,(주)오리엔트정공,065500,2017.0,False,0.8,-0.27,12003.9,-2417.26,9083.75,1558.71,4265.03,-9.27,-6.85,-6.84,-12.01,6.46,10.82,36.71,0.0,13.37,-2.49,1.63,-2.53,-3.88,-3.12,-4.59,86.63,98.58,-1.38,1.61,-0.9,9.0,1.54,2.77,5.0,4.63,20.78,45.63,45.46,83.93,41.93,58.07,117.01,118.34,22.26,59.09,54.86,7.07,38.09,90.84,1.02,2.47,3.49,1.73,8.71,2.19,3.73,5.31,8.33,1.9,3.79,1.16,0.2,62.0,1.64,0.0,1.74,0.0,0.0,0.0,699.48,14044.0,90866.0,-2420.0,7799.0,4253.0,-3171.0,-5190.0,41464.0,35039.0,-2417.0,1730.0,0.0,18850.0,13992.0,17564.0,24708.0,97067.0,1381.0,-4538.0,38099.0,제조업,0.0,0.0,52767.0,0.0,443.0,0.0,127.0,0.0,0.3,0.0,38248781169.0,41.92877423898928,14171.0,641.2109237174511,61.0,0.0,-12061.0,93.74,0.0,40.42774127843122,13093.0,100154.0
1053,(주)녹원씨엔아이,065560,2012.0,False,-4.75,2.99,6345.68,-3543.04,8936.11,153.62,798.98,-7.12,0.94,-5.56,-8.05,-53.06,-15.89,-10.9,0.0,28.75,-17.02,-7.22,-23.5,-60.97,-25.4,-101.38,71.25,105.92,-0.55,0.55,-22.74,28.14,0.48,1.39,6.27,6.83,50.53,61.86,2.51,162.19,43.84,56.16,134.66,111.86,49.82,785.92,496.21,6.56,28.47,64.93,1.38,3.08,5.35,2.5,15.0,2.22,2.31,59.05,23.52,3.65,6.29,1.28,0.01,142.0,-14.46,0.0,-74.4,0.0,0.0,0.0,438.87,0.0,19330.0,-4717.0,5326.0,-5004.0,-1190.0,6706.0,11957.0,10817.0,-3543.0,345.0,0.0,300.0,4164.0,2503.0,4425.0,27705.0,-1641.0,-2202.0,8474.0,제조업,0.0,0.0,10855.0,0.0,0.0,0.0,38.0,0.0,1.96,0.0,24448237485.0,43.83859286083808,38.0,50868.42105263158,166.0,0.0,4669.0,67.4,0.0,45.62010475229446,3758.0,20811.0
