,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용)
3117,엔시트론(주),101400,2017.0,0,-3.72
3118,엔시트론(주),101400,2018.0,0,-4.5
3119,(주)에스앤에스텍,101490,2012.0,0,-0.22
3120,(주)에스앤에스텍,101490,2013.0,1,-0.6
3121,한국정밀기계(주),101680,2012.0,0,0.13
3122,한국정밀기계(주),101680,2013.0,0,-2.78
3123,한국정밀기계(주),101680,2014.0,0,-18.03
3124,한국정밀기계(주),101680,2015.0,0,-23.57
3125,한국정밀기계(주),101680,2016.0,0,-12.38
3126,한국정밀기계(주),101680,2017.0,0,-24.34
3127,한국정밀기계(주),101680,2018.0,0,-24.34
3128,(주)위메이드맥스,101730,2012.0,1,-23.75
3129,(주)위메이드맥스,101730,2015.0,0,-8.79
3130,(주)위메이드맥스,101730,2016.0,0,-1.96
3131,(주)위메이드맥스,101730,2017.0,0,-3.34
3132,(주)위메이드맥스,101730,2018.0,0,-7.35
3133,인화정공(주),101930,2016.0,0,-0.32
3134,인화정공(주),101930,2017.0,0,-0.2
3135,인화정공(주),101930,2018.0,0,-0.52
3136,(주)파브코,101990,2011.0,0,-0.15
3137,(주)에이치디,102210,2017.0,0,-0.67
3138,(주)에이치디,102210,2018.0,0,-3.09
3139,(주)동성케미컬,102260,2017.0,1,0.59
3140,(주)쌍방울,102280,2013.0,0,-0.12
3141,(주)쌍방울,102280,2014.0,0,0.13
3142,(주)쌍방울,102280,2015.0,0,0.52
3143,(주)쌍방울,102280,2016.0,0,-9.13
3144,(주)쌍방울,102280,2017.0,0,-14.15
3145,(주)쌍방울,102280,2018.0,0,0.32
3146,코오롱생명과학(주),102940,2017.0,0,-5.39
3147,코오롱생명과학(주),102940,2018.0,0,-23.27
3148,웅진에너지(주),103130,2012.0,0,-8.3
3149,웅진에너지(주),103130,2013.0,0,-2.86
3150,웅진에너지(주),103130,2014.0,0,-1.07
3151,웅진에너지(주),103130,2015.0,0,0.05
3152,웅진에너지(주),103130,2016.0,0,-6.01
3153,웅진에너지(주),103130,2017.0,0,0.32
3154,(주)에스앤더블류,103230,2011.0,0,0.91
3155,(주)에스앤더블류,103230,2012.0,0,0.44
3156,(주)에스앤더블류,103230,2013.0,0,-1.62
3157,(주)에스앤더블류,103230,2014.0,1,0.83
3158,일진전기(주),103590,2011.0,0,-0.32
3159,일진전기(주),103590,2012.0,1,-0.52
3160,일진전기(주),103590,2016.0,1,0.73
3161,일진전기(주),103590,2018.0,1,0.68
3162,(주)대성파인텍,104040,2018.0,0,0.87
3163,(주)신성에프에이,104120,2012.0,1,-9.26
3164,(주)엔에이치엔벅스,104200,2012.0,1,-24.34
3165,(주)티케이케미칼,104480,2012.0,0,-1.81
3166,(주)티케이케미칼,104480,2013.0,0,0.05
3167,(주)티케이케미칼,104480,2014.0,1,0.42
3168,(주)코렌텍,104540,2014.0,1,-0.27
3169,(주)코렌텍,104540,2017.0,0,-0.63
3170,(주)코렌텍,104540,2018.0,1,-4.38
3171,한국철강(주),104700,2011.0,1,-24.34
3172,(주)케이엔더블유,105330,2012.0,0,-3.29
3173,(주)케이엔더블유,105330,2013.0,1,0.13
3174,(주)케이엔더블유,105330,2016.0,0,-0.36
3175,(주)케이엔더블유,105330,2017.0,1,-4.55
3176,(주)트루윈,105550,2015.0,0,-2.6
3177,(주)트루윈,105550,2016.0,0,-11.88
3178,(주)트루윈,105550,2017.0,1,-1.56
3179,(주)우진,105840,2013.0,1,-10.83
3180,(주)우진,105840,2016.0,0,-0.26
3181,(주)우진,105840,2017.0,0,-3.72
3182,(주)우진,105840,2018.0,0,-0.59
3183,(주)하이소닉,106080,2013.0,0,-16.76
3184,(주)하이소닉,106080,2014.0,1,-12.69
3185,(주)하이소닉,106080,2016.0,0,-3.08
3186,(주)하이소닉,106080,2017.0,0,-0.8
3187,(주)하이소닉,106080,2018.0,0,-1.87
3188,(주)파인테크닉스,106240,2013.0,1,-1.68
3189,(주)파인테크닉스,106240,2016.0,0,0.23
3190,(주)파인테크닉스,106240,2017.0,0,-7.63
3191,(주)파인테크닉스,106240,2018.0,1,-6.75
3192,(주)노블엠앤비,106520,2015.0,0,-4.2
3193,(주)노블엠앤비,106520,2016.0,0,-6.13
3194,(주)노블엠앤비,106520,2017.0,0,-4.91
3195,(주)노블엠앤비,106520,2018.0,0,-3.67
3196,(주)셀바스에이아이,108860,2014.0,0,-2.47
3197,(주)셀바스에이아이,108860,2015.0,0,-1.15
3198,(주)셀바스에이아이,108860,2016.0,0,-13.49
3199,(주)셀바스에이아이,108860,2017.0,0,0.5
3200,(주)셀바스에이아이,108860,2018.0,0,-12.46
3201,컨버즈(주),109070,2011.0,0,-1.59
3202,컨버즈(주),109070,2012.0,0,-1.0
3203,컨버즈(주),109070,2013.0,0,-0.52
3204,컨버즈(주),109070,2014.0,0,-0.76
3205,컨버즈(주),109070,2015.0,0,-1.4
3206,컨버즈(주),109070,2016.0,0,-3.71
3207,컨버즈(주),109070,2017.0,0,-5.41
3208,컨버즈(주),109070,2018.0,0,-5.14
3209,(주)디에스케이,109740,2012.0,1,-5.74
3210,(주)진매트릭스,109820,2011.0,0,-4.46
3211,(주)진매트릭스,109820,2012.0,0,-5.6
3212,(주)진매트릭스,109820,2013.0,0,-8.76
3213,(주)진매트릭스,109820,2014.0,0,-9.02
3214,(주)진매트릭스,109820,2015.0,0,-10.99
3215,(주)진매트릭스,109820,2016.0,0,-16.04
3216,(주)진매트릭스,109820,2017.0,0,-18.12
3217,(주)진매트릭스,109820,2018.0,0,-4.42
3218,(주)에이프로젠헬스케어앤게임즈,109960,2011.0,0,-21.05
3219,(주)에이프로젠헬스케어앤게임즈,109960,2012.0,0,-3.23
3220,(주)에이프로젠헬스케어앤게임즈,109960,2013.0,1,-10.42
3221,(주)에이프로젠헬스케어앤게임즈,109960,2015.0,0,-4.01
3222,(주)에이프로젠헬스케어앤게임즈,109960,2016.0,0,-6.37
3223,(주)에이프로젠헬스케어앤게임즈,109960,2017.0,0,-1.04
3224,(주)에이프로젠헬스케어앤게임즈,109960,2018.0,0,-0.12
3225,전진바이오팜(주),110020,2018.0,0,-16.98
3226,(주)모린스,110310,2011.0,0,-15.43
3227,(주)넥솔론,110570,2011.0,0,-0.37
3228,(주)넥솔론,110570,2012.0,0,-2.39
3229,(주)넥솔론,110570,2013.0,0,-0.9
3230,(주)넥솔론,110570,2014.0,0,-1.18
3231,(주)승화프리텍,111610,2011.0,0,0.0
3232,(주)승화프리텍,111610,2012.0,0,-9.21
3233,(주)지유온,111820,2014.0,1,0.7
3234,(주)지유온,111820,2018.0,0,-24.34
3235,(주)위메이드,112040,2012.0,1,-24.34
3236,(주)위메이드,112040,2015.0,1,-12.98
3237,(주)위메이드,112040,2018.0,0,-20.12
3238,(주)에스에프씨,112240,2015.0,1,-2.33
3239,(주)에스에프씨,112240,2017.0,0,-1.99
3240,씨에스윈드(주),112610,2016.0,1,-24.34
3241,디젠스(주),113810,2013.0,0,-2.05
3242,디젠스(주),113810,2014.0,1,-4.55
3243,디젠스(주),113810,2017.0,0,-0.86
3244,디젠스(주),113810,2018.0,0,-1.54
3245,크루셜텍(주),114120,2012.0,0,-1.93
3246,크루셜텍(주),114120,2013.0,0,-2.82
3247,크루셜텍(주),114120,2014.0,1,-1.5
3248,크루셜텍(주),114120,2017.0,0,-7.97
3249,크루셜텍(주),114120,2018.0,0,-8.55
3250,(주)강원에너지,114190,2016.0,0,-24.34
3251,(주)강원에너지,114190,2017.0,0,-24.34
3252,(주)강원에너지,114190,2018.0,0,0.2
3253,케이피엑스라이프사이언스(주),114450,2013.0,0,-5.0
3254,케이피엑스라이프사이언스(주),114450,2014.0,1,-4.36
3255,케이피엑스라이프사이언스(주),114450,2018.0,1,-24.34
3256,지스마트글로벌(주),114570,2011.0,0,-7.14
3257,지스마트글로벌(주),114570,2012.0,0,0.24
3258,지스마트글로벌(주),114570,2013.0,1,-7.32
3259,(주)휴맥스,115160,2011.0,1,0.6
3260,(주)휴맥스,115160,2017.0,0,0.62
3261,(주)휴맥스,115160,2018.0,1,-2.01
3262,(주)우리넷,115440,2018.0,1,0.92
3263,에이치엘비테라퓨틱스(주),115450,2011.0,0,-24.34
3264,에이치엘비테라퓨틱스(주),115450,2012.0,0,-0.57
3265,에이치엘비테라퓨틱스(주),115450,2013.0,0,0.18
3266,에이치엘비테라퓨틱스(주),115450,2014.0,0,-1.87
3267,에이치엘비테라퓨틱스(주),115450,2015.0,0,-4.66
3268,에이치엘비테라퓨틱스(주),115450,2016.0,0,-7.96
3269,에이치엘비테라퓨틱스(주),115450,2017.0,0,-6.68
3270,에이치엘비테라퓨틱스(주),115450,2018.0,0,-3.75
3271,(주)씨유메디칼시스템,115480,2013.0,0,0.08
3272,(주)씨유메디칼시스템,115480,2014.0,1,-0.6
3273,(주)씨유메디칼시스템,115480,2016.0,0,0.58
3274,(주)씨유메디칼시스템,115480,2017.0,1,-2.2
3275,(주)씨엔플러스,115530,2013.0,0,-1.35
3276,(주)씨엔플러스,115530,2014.0,0,-12.81
3277,(주)씨엔플러스,115530,2015.0,0,-5.9
3278,(주)씨엔플러스,115530,2016.0,0,-5.19
3279,(주)씨엔플러스,115530,2017.0,0,-0.28
3280,(주)씨엔플러스,115530,2018.0,0,-3.63
3281,(주)스타플렉스,115570,2011.0,0,-1.11
3282,(주)스타플렉스,115570,2012.0,1,0.45
3283,(주)스타플렉스,115570,2018.0,0,0.03
3284,(주)이미지스테크놀로지,115610,2012.0,1,-8.07
3285,(주)알파홀딩스,117670,2016.0,0,-1.5
3286,(주)알파홀딩스,117670,2017.0,0,-8.6
3287,(주)알파홀딩스,117670,2018.0,0,-3.07
3288,(주)한진해운,117930,2011.0,0,-1.55
3289,(주)한진해운,117930,2012.0,0,-0.29
3290,(주)한진해운,117930,2013.0,0,-0.6
3291,(주)초록뱀헬스케어,118000,2013.0,0,-10.42
3292,(주)초록뱀헬스케어,118000,2014.0,0,-12.95
3293,(주)초록뱀헬스케어,118000,2015.0,0,-14.87
3294,(주)초록뱀헬스케어,118000,2016.0,0,-9.55
3295,(주)초록뱀헬스케어,118000,2017.0,0,-7.39
3296,(주)초록뱀헬스케어,118000,2018.0,0,-4.45
3297,모트렉스(주),118990,2018.0,0,-0.21
3298,케이씨코트렐(주),119650,2013.0,0,0.95
3299,케이씨코트렐(주),119650,2014.0,0,-16.42
3300,케이씨코트렐(주),119650,2015.0,1,-24.34
3301,아이텍(주),119830,2012.0,0,-0.68
3302,아이텍(주),119830,2013.0,1,0.95
3303,아이텍(주),119830,2015.0,1,-1.89
3304,(주)골프존뉴딘홀딩스,121440,2015.0,1,-1.54
3305,(주)골프존뉴딘홀딩스,121440,2018.0,0,0.15
3306,(주)나노신소재,121600,2012.0,1,-2.32
3307,(주)비덴트,121800,2015.0,0,-6.47
3308,(주)비덴트,121800,2016.0,0,-3.93
3309,(주)비덴트,121800,2017.0,1,-6.15
3310,(주)코이즈,121850,2013.0,0,-0.18
3311,(주)코이즈,121850,2014.0,0,-0.15
3312,(주)코이즈,121850,2015.0,1,-1.92
3313,(주)코이즈,121850,2017.0,0,-14.45
3314,(주)코이즈,121850,2018.0,0,-9.15
3315,(주)에스디시스템,121890,2016.0,0,-24.34
3316,(주)에스디시스템,121890,2017.0,0,-24.34
3317,(주)에스디시스템,121890,2018.0,0,-16.49
3318,(주)삼기,122350,2018.0,0,0.91
3319,(주)예스티,122640,2018.0,0,0.09
3320,(주)서진오토모티브,122690,2017.0,0,-0.73
3321,(주)서진오토모티브,122690,2018.0,0,-0.83
3322,(주)썬테크놀로지스,122800,2013.0,1,-8.52
3323,(주)썬테크놀로지스,122800,2016.0,0,0.77
3324,(주)아이윈플러스,123010,2015.0,0,-0.03
3325,(주)아이윈플러스,123010,2016.0,0,0.06
3326,(주)아이윈플러스,123010,2017.0,0,-7.82
3327,(주)아이윈플러스,123010,2018.0,0,-10.03
3328,(주)엠에스오토텍,123040,2012.0,1,0.21
3329,(주)엠에스오토텍,123040,2014.0,1,0.84
3330,(주)원익테라세미콘,123100,2013.0,1,0.54
3331,(주)파인넥스,123260,2012.0,0,-8.51
3332,(주)파인넥스,123260,2013.0,0,-7.88
3333,(주)파인넥스,123260,2014.0,0,-5.89
3334,(주)파인넥스,123260,2015.0,0,-1.53
3335,(주)파인넥스,123260,2016.0,0,-10.94
3336,(주)제닉,123330,2017.0,0,-6.31
3337,(주)제닉,123330,2018.0,0,-11.16
3338,코리아에프티(주),123410,2017.0,1,0.48
3339,한국화장품(주),123690,2011.0,0,-12.9
3340,한국화장품(주),123690,2012.0,0,-7.37
3341,한국화장품(주),123690,2013.0,0,-5.31
3342,한국화장품(주),123690,2018.0,0,-24.34
3343,(주)알톤스포츠,123750,2015.0,0,-10.37
3344,(주)알톤스포츠,123750,2016.0,0,-9.65
3345,(주)알톤스포츠,123750,2017.0,0,-14.42
3346,(주)알톤스포츠,123750,2018.0,0,-1.12
3347,(주)한일진공,123840,2014.0,1,-13.32
3348,(주)한일진공,123840,2016.0,0,-1.35
3349,(주)한일진공,123840,2017.0,0,-1.8
3350,(주)한일진공,123840,2018.0,0,0.34
3351,(주)아나패스,123860,2018.0,0,-16.74
3352,(주)아이티센,124500,2016.0,1,-1.71
3353,(주)뉴로스,126870,2014.0,0,-0.05
3354,(주)뉴로스,126870,2015.0,1,0.61
3355,(주)뉴로스,126870,2017.0,0,0.89
3356,(주)뉴로스,126870,2018.0,0,0.47
3357,제이엔케이히터(주),126880,2013.0,0,0.29
3358,제이엔케이히터(주),126880,2014.0,1,0.97
3359,제이엔케이히터(주),126880,2017.0,1,0.57
3360,(주)디엔에이링크,127120,2013.0,0,-9.3
3361,(주)디엔에이링크,127120,2014.0,0,-6.19
3362,(주)디엔에이링크,127120,2015.0,0,-7.65
3363,(주)디엔에이링크,127120,2016.0,0,-4.18
3364,(주)디엔에이링크,127120,2017.0,0,0.76
3365,(주)디엔에이링크,127120,2018.0,0,-3.16
3366,(주)매직마이크로,127160,2015.0,0,-1.22
3367,(주)매직마이크로,127160,2016.0,0,-4.36
3368,(주)매직마이크로,127160,2017.0,0,-1.99
3369,(주)매직마이크로,127160,2018.0,0,0.12
3370,대성산업(주),128820,2011.0,0,-0.07
3371,대성산업(주),128820,2012.0,0,-0.25
3372,대성산업(주),128820,2013.0,0,-2.26
3373,대성산업(주),128820,2014.0,0,-0.18
3374,대성산업(주),128820,2015.0,0,-0.47
3375,대성산업(주),128820,2016.0,0,-0.31
3376,대성산업(주),128820,2017.0,0,-0.34
3377,대성산업(주),128820,2018.0,0,0.3
3378,(주)티피씨,130740,2018.0,0,0.71
3379,씨제이이앤엠(주),130960,2014.0,1,-0.83
3380,(주)시큐브,131090,2014.0,1,-24.34
3381,(주)초록뱀이앤엠,131100,2012.0,0,0.33
3382,(주)초록뱀이앤엠,131100,2013.0,0,-1.24
3383,(주)초록뱀이앤엠,131100,2014.0,0,-2.08
3384,(주)초록뱀이앤엠,131100,2015.0,0,-3.37
3385,(주)초록뱀이앤엠,131100,2016.0,0,-2.77
3386,(주)초록뱀이앤엠,131100,2017.0,0,-2.38
3387,(주)대한과학,131220,2015.0,1,-0.33
3388,(주)티에스이,131290,2015.0,0,0.53
3389,(주)티에스이,131290,2016.0,1,-21.96
3390,알서포트(주),131370,2015.0,0,-24.34
3391,알서포트(주),131370,2016.0,1,-19.67
3392,(주)이브이첨단소재,131400,2014.0,0,-8.1
3393,(주)이브이첨단소재,131400,2015.0,0,-18.85
3394,(주)이브이첨단소재,131400,2016.0,1,-2.97
3395,(주)파인텍,131760,2016.0,1,-2.94
3396,(주)파인텍,131760,2018.0,1,0.07
3397,(주)두산테스나,131970,2015.0,0,-3.66
3398,(주)두산테스나,131970,2016.0,1,-2.43
3399,메가엠디(주),133750,2017.0,1,-24.34
3400,(주)이퓨쳐,134060,2011.0,0,-16.18
3401,(주)이퓨쳐,134060,2012.0,1,-24.34
3402,(주)이퓨쳐,134060,2017.0,1,-24.34
3403,(주)하림,136480,2012.0,1,-1.23
3404,(주)하림,136480,2014.0,0,-0.18
3405,(주)하림,136480,2015.0,1,0.82
3406,(주)하림,136480,2018.0,0,0.22
3407,(주)스마트솔루션즈,136510,2012.0,1,-24.34
3408,(주)스마트솔루션즈,136510,2018.0,0,-3.68
3409,(주)피엔티,137400,2015.0,1,-0.23
3410,(주)넥스트아이,137940,2017.0,1,0.84
3411,제이씨케미칼(주),137950,2014.0,1,-1.55
3412,(주)오이솔루션,138080,2017.0,0,-3.98
3413,(주)오이솔루션,138080,2018.0,1,0.49
3414,(주)협진,138360,2016.0,1,-24.34
3415,(주)협진,138360,2018.0,0,-6.52
3416,코오롱플라스틱(주),138490,2013.0,1,0.39
3417,(주)나이벡,138610,2011.0,0,-3.91
3418,(주)나이벡,138610,2012.0,0,-2.68
3419,(주)나이벡,138610,2013.0,0,-5.06
3420,(주)나이벡,138610,2014.0,0,-5.51
3421,(주)나이벡,138610,2015.0,0,-3.41
3422,(주)나이벡,138610,2016.0,0,-3.51
3423,(주)나이벡,138610,2017.0,0,-1.81
3424,(주)나이벡,138610,2018.0,0,-4.64
3425,(주)엘아이에스,138690,2012.0,0,-24.34
3426,(주)엘아이에스,138690,2013.0,0,-4.49
3427,(주)엘아이에스,138690,2014.0,1,-12.24
3428,(주)엘아이에스,138690,2016.0,0,-6.55
3429,(주)엘아이에스,138690,2017.0,1,-1.97
3430,(주)시티랩스,139050,2015.0,0,-4.0
3431,(주)시티랩스,139050,2016.0,0,-3.19
3432,(주)시티랩스,139050,2017.0,0,-17.05
3433,(주)시티랩스,139050,2018.0,0,-2.29
3434,(주)메지온,140410,2015.0,0,-1.9
3435,(주)메지온,140410,2016.0,0,-1.96
3436,(주)메지온,140410,2017.0,0,-6.08
3437,(주)메지온,140410,2018.0,0,-24.34
3438,(주)대창스틸,140520,2016.0,1,-0.38
3439,(주)대창스틸,140520,2018.0,0,0.61
3440,(주)비아트론,141000,2014.0,1,0.72
3441,(주)디에스앤엘,141020,2013.0,0,-20.8
3442,(주)디에스앤엘,141020,2014.0,0,-16.91
3443,(주)디에스앤엘,141020,2015.0,0,-10.88
3444,(주)디에스앤엘,141020,2016.0,1,-1.3
3445,(주)디에스앤엘,141020,2018.0,0,-2.45
3446,(주)맥스로텍,141070,2013.0,1,-0.6
3447,(주)맥스로텍,141070,2015.0,0,-3.17
3448,(주)맥스로텍,141070,2016.0,0,-2.14
3449,(주)맥스로텍,141070,2017.0,1,0.62
3450,(주)레고켐바이오사이언스,141080,2013.0,0,-24.34
3451,(주)레고켐바이오사이언스,141080,2014.0,0,-24.34
3452,(주)레고켐바이오사이언스,141080,2015.0,0,-9.17
3453,(주)레고켐바이오사이언스,141080,2016.0,0,-9.48
3454,(주)레고켐바이오사이언스,141080,2017.0,0,-7.27
3455,(주)레고켐바이오사이언스,141080,2018.0,1,-24.34
3456,(주)녹십자엠에스,142280,2016.0,0,-3.5
3457,(주)녹십자엠에스,142280,2017.0,0,0.26
3458,(주)녹십자엠에스,142280,2018.0,0,-6.18
3459,(주)비엘,142760,2014.0,0,-8.93
3460,(주)비엘,142760,2015.0,0,-21.28
3461,(주)비엘,142760,2016.0,0,-24.34
3462,(주)비엘,142760,2017.0,0,-24.34
3463,(주)비엘,142760,2018.0,0,-1.72
3464,(주)영우디에스피,143540,2015.0,1,0.6
3465,(주)영우디에스피,143540,2017.0,0,-0.52
3466,(주)영우디에스피,143540,2018.0,1,-10.34
3467,코오롱머티리얼(주),144620,2014.0,0,-16.35
3468,코오롱머티리얼(주),144620,2015.0,0,-6.04
3469,코오롱머티리얼(주),144620,2016.0,0,-1.22
3470,코오롱머티리얼(주),144620,2017.0,0,-24.34
3471,코오롱머티리얼(주),144620,2018.0,0,-12.57
3472,(주)다이나믹디자인,145210,2017.0,0,-0.96
3473,(주)다이나믹디자인,145210,2018.0,0,-4.73
3474,(주)마이크로프랜드,147760,2018.0,0,-24.34
3475,비플라이소프트(주),148780,2018.0,0,-23.42
3476,(주)모다,149940,2014.0,0,-14.78
3477,(주)모다,149940,2015.0,1,-5.83
3478,(주)모다,149940,2017.0,0,-0.25
3479,(주)하이로닉,149980,2018.0,1,-0.28
3480,(주)인트로메딕,150840,2015.0,0,-13.03
3481,(주)인트로메딕,150840,2016.0,0,-4.46
3482,(주)인트로메딕,150840,2017.0,0,-0.9
3483,(주)인트로메딕,150840,2018.0,0,-1.61
3484,(주)파수,150900,2016.0,1,-21.33
3485,에스비더블유생명과학(주),151910,2015.0,0,-4.69
3486,에스비더블유생명과학(주),151910,2016.0,0,-19.13
3487,에스비더블유생명과학(주),151910,2017.0,0,-4.2
3488,에스비더블유생명과학(주),151910,2018.0,0,-0.74
3489,우리이앤엘(주),153490,2013.0,0,-0.72
3490,우리이앤엘(주),153490,2014.0,0,-0.31
3491,우리이앤엘(주),153490,2015.0,0,0.04
3492,우리이앤엘(주),153490,2016.0,0,-1.74
3493,우리이앤엘(주),153490,2017.0,1,-2.84
3494,(주)옵티팜,153710,2018.0,0,-4.12
3495,(주)솔루에타,154040,2016.0,0,-0.05
3496,(주)솔루에타,154040,2017.0,1,0.58
3497,(주)지디,155960,2015.0,0,-22.38
3498,(주)엘앤케이바이오메드,156100,2017.0,0,-5.82
3499,(주)엘앤케이바이오메드,156100,2018.0,0,-4.4
3500,(주)에스에이티,158300,2015.0,1,-19.61
3501,참존글로벌(주),158310,2014.0,0,-24.34
3502,참존글로벌(주),158310,2015.0,0,-24.34
3503,참존글로벌(주),158310,2016.0,0,-11.2
3504,참존글로벌(주),158310,2017.0,0,-0.26
3505,참존글로벌(주),158310,2018.0,0,-3.35
3506,(주)제로투세븐,159580,2014.0,0,-13.49
3507,(주)제로투세븐,159580,2015.0,0,-1.74
3508,(주)제로투세븐,159580,2016.0,0,-24.34
3509,(주)제로투세븐,159580,2017.0,0,-3.04
3510,(주)제로투세븐,159580,2018.0,1,-5.59
3511,(주)스킨앤스킨,159910,2013.0,0,-24.34
3512,(주)스킨앤스킨,159910,2014.0,0,-12.45
3513,(주)스킨앤스킨,159910,2015.0,0,-3.74
3514,(주)스킨앤스킨,159910,2016.0,0,0.29
3515,(주)스킨앤스킨,159910,2017.0,0,-4.57
3516,(주)스킨앤스킨,159910,2018.0,0,-2.83
3517,(주)넥스트엔터테인먼트월드,160550,2015.0,1,-5.5
3518,(주)넥스트엔터테인먼트월드,160550,2017.0,0,-6.92
3519,(주)넥스트엔터테인먼트월드,160550,2018.0,0,-6.46
3520,(주)이큐셀,160600,2016.0,1,0.66
3521,(주)더 미동,161570,2016.0,0,-24.34
3522,(주)더 미동,161570,2017.0,0,-24.34
3523,(주)더 미동,161570,2018.0,0,-23.55
3524,(주)필옵틱스,161580,2018.0,0,-20.54
3525,코아스템켐온(주),166480,2017.0,0,-24.34
3526,코아스템켐온(주),166480,2018.0,0,-24.34
3527,(주)내츄럴엔도텍,168330,2015.0,0,-24.34
3528,(주)내츄럴엔도텍,168330,2016.0,0,-24.34
3529,(주)내츄럴엔도텍,168330,2017.0,0,-1.96
3530,(주)내츄럴엔도텍,168330,2018.0,0,-6.1
3531,(주)파이오링크,170790,2015.0,1,-24.34
3532,(주)파이오링크,170790,2017.0,1,-24.34
3533,엘티씨(주),170920,2016.0,1,-1.57
3534,램테크놀러지(주),171010,2014.0,0,-2.2
3535,램테크놀러지(주),171010,2015.0,0,-0.71
3536,램테크놀러지(주),171010,2016.0,1,-1.83
3537,(주)에프엔씨엔터테인먼트,173940,2016.0,1,-24.34
3538,(주)에프엔씨엔터테인먼트,173940,2018.0,0,-24.34
3539,앱클론(주),174900,2017.0,0,-24.34
3540,앱클론(주),174900,2018.0,1,-24.34
3541,(주)인포마크,175140,2015.0,1,-1.55
3542,(주)인포마크,175140,2017.0,0,-8.19
3543,(주)인포마크,175140,2018.0,0,-0.57
3544,아이큐어(주),175250,2018.0,0,-11.6
3545,(주)파버나인,177830,2015.0,1,-8.01
3546,(주)유테크,178780,2016.0,0,-11.74
3547,(주)유테크,178780,2017.0,0,-5.45
3548,(주)유테크,178780,2018.0,0,-3.7
3549,디엑스앤브이엑스(주),180400,2017.0,0,-17.41
3550,디엑스앤브이엑스(주),180400,2018.0,0,-2.35
3551,엔에이치엔(주),181710,2015.0,1,-24.34
3552,(주)큐브엔터테인먼트,182360,2016.0,1,-24.34
3553,(주)엔케이맥스,182400,2015.0,0,-24.34
3554,(주)엔케이맥스,182400,2018.0,0,-24.34
3555,마이크로로봇(주),182690,2017.0,0,-24.34
3556,마이크로로봇(주),182690,2018.0,0,-11.83
3557,(주)엔지켐생명과학,183490,2015.0,0,-24.34
3558,(주)엔지켐생명과학,183490,2016.0,0,-24.34
3559,(주)엔지켐생명과학,183490,2017.0,0,-24.34
3560,(주)엔지켐생명과학,183490,2018.0,0,-24.34
3561,에스지에이솔루션즈(주),184230,2018.0,0,-6.36
3562,아이진(주),185490,2013.0,0,-6.06
3563,아이진(주),185490,2014.0,0,-24.34
3564,아이진(주),185490,2015.0,0,-24.34
3565,아이진(주),185490,2016.0,0,-24.34
3566,아이진(주),185490,2017.0,0,-24.34
3567,아이진(주),185490,2018.0,0,-9.23
3568,(주)신화콘텍,187270,2015.0,1,-2.13
3569,(주)신화콘텍,187270,2018.0,0,-0.51
3570,(주)제노포커스,187420,2018.0,0,-24.34
3571,(주)나노,187790,2015.0,0,-4.06
3572,(주)나노,187790,2016.0,0,-5.47
3573,(주)나노,187790,2017.0,1,0.96
3574,(주)서전기전,189860,2015.0,1,-24.34
3575,(주)나무가,190510,2016.0,0,-0.37
3576,(주)나무가,190510,2017.0,1,-18.62
3577,(주)육일씨엔에쓰,191410,2016.0,1,-18.6
3578,(주)케이사인,192250,2017.0,1,-14.27
3579,휴림네트웍스(주),192410,2018.0,1,-1.98
3580,(주)와이제이엠게임즈,193250,2017.0,0,-2.95
3581,(주)와이제이엠게임즈,193250,2018.0,1,-2.6
3582,데브시스터즈(주),194480,2017.0,0,-24.34
3583,데브시스터즈(주),194480,2018.0,0,-24.34
3584,(주)파티게임즈,194510,2014.0,0,0.46
3585,(주)파티게임즈,194510,2015.0,0,-7.12
3586,(주)파티게임즈,194510,2016.0,0,-11.45
3587,(주)파티게임즈,194510,2017.0,0,-0.62
3588,(주)퓨전,195440,2017.0,0,-24.34
3589,(주)퓨전,195440,2018.0,0,-6.32
3590,(주)에이비프로바이오,195990,2017.0,0,-3.94
3591,(주)에이비프로바이오,195990,2018.0,0,-1.31
3592,(주)알테오젠,196170,2016.0,0,-24.34
3593,(주)알테오젠,196170,2017.0,0,-24.34
3594,(주)알테오젠,196170,2018.0,0,-24.34
3595,애니젠(주),196300,2018.0,0,-8.34
3596,(주)코아시아옵틱스,196450,2015.0,0,-24.34
3597,(주)코아시아옵틱스,196450,2016.0,0,-9.95
3598,(주)코아시아옵틱스,196450,2017.0,0,-0.35
3599,(주)코아시아옵틱스,196450,2018.0,1,-2.38
3600,(주)웹스,196700,2018.0,0,0.69
3601,(주)리드,197210,2017.0,0,-7.09
3602,(주)툴젠,199800,2015.0,0,-1.38
3603,(주)툴젠,199800,2016.0,0,-24.34
3604,(주)툴젠,199800,2017.0,0,-24.34
3605,(주)툴젠,199800,2018.0,0,-24.34
3606,(주)텔콘알에프제약,200230,2015.0,0,-24.34
3607,(주)텔콘알에프제약,200230,2016.0,0,-7.56
3608,(주)텔콘알에프제약,200230,2017.0,0,-3.6
3609,(주)텔콘알에프제약,200230,2018.0,1,-1.54
3610,(주)래몽래인,200350,2017.0,0,-24.34
3611,(주)래몽래인,200350,2018.0,1,-7.34
3612,(주)에이팩트,200470,2015.0,0,-8.22
3613,(주)에이팩트,200470,2016.0,1,-10.41
3614,(주)에이디테크놀로지,200710,2016.0,0,-24.34
